transaction_id,event_minute,customer_id,amount,hour,merchant_risk,country_risk,device_age_days,distance_km,previous_declines,account_age_days,velocity_1h,is_foreign,card_present,amount_to_avg,log_amount_to_avg,log_distance_km,is_night,new_device,is_fraud
2240.0,2239.0,307.0,80.26,17.0,0.22497,0.01371,319.47,6.36,0.0,2026.0,0.0,0.0,1.0,0.95246,0.66909,1.99571,0.0,0.0,0
2241.0,2240.0,97.0,57.55,20.0,0.34435,0.03861,110.73,14.68,0.0,114.0,1.0,0.0,1.0,0.6952,0.5278,2.75222,0.0,0.0,0
2242.0,2241.0,234.0,234.64,13.0,0.14291,0.03419,940.48,77.04,1.0,1886.0,2.0,1.0,1.0,2.64318,1.29286,4.35719,0.0,0.0,0
2243.0,2242.0,49.0,18.14,20.0,0.09676,0.16348,47.24,10.94,1.0,980.0,3.0,0.0,1.0,1.0544,0.71999,2.47978,0.0,0.0,0
2244.0,2243.0,237.0,115.39,15.0,0.07322,0.10667,911.15,18.99,0.0,1485.0,0.0,0.0,1.0,2.42141,1.23005,2.99514,0.0,0.0,0
2245.0,2244.0,402.0,72.37,19.0,0.06801,0.0157,706.42,5.38,3.0,891.0,0.0,0.0,1.0,0.97749,0.68183,1.8524,0.0,0.0,0
2246.0,2245.0,279.0,50.18,9.0,0.1177,0.13701,315.59,1.56,0.0,2113.0,3.0,0.0,0.0,0.81758,0.5975,0.94118,0.0,0.0,0
2247.0,2246.0,122.0,7.45,11.0,0.2242,0.21589,769.67,36.76,0.0,1135.0,4.0,0.0,1.0,0.50501,0.4088,3.63122,0.0,0.0,0
2248.0,2247.0,78.0,37.91,9.0,0.2455,0.22585,540.45,11.19,0.0,1375.0,2.0,0.0,1.0,0.65765,0.5054,2.50099,0.0,0.0,0
2249.0,2248.0,225.0,16.56,11.0,0.21452,0.15242,357.88,3.14,0.0,1543.0,1.0,0.0,1.0,0.79368,0.58427,1.42024,0.0,0.0,0
2250.0,2249.0,353.0,172.9,16.0,0.21005,0.06698,116.18,38.7,1.0,1053.0,1.0,0.0,1.0,4.27417,1.66282,3.68127,0.0,0.0,0
2251.0,2250.0,15.0,75.22,9.0,0.1345,0.01599,156.94,27.42,0.0,2047.0,3.0,0.0,1.0,0.74129,0.55463,3.34714,0.0,0.0,0
2252.0,2251.0,312.0,179.83,14.0,0.09917,0.20358,75.04,45.99,0.0,748.0,0.0,0.0,0.0,1.44325,0.89333,3.84985,0.0,0.0,0
2253.0,2252.0,222.0,98.96,10.0,0.28113,0.03312,195.24,67.7,0.0,741.0,0.0,1.0,1.0,1.08971,0.73703,4.22981,0.0,0.0,0
2254.0,2253.0,297.0,100.05,2.0,0.13002,0.31658,18.59,3.62,0.0,1797.0,1.0,0.0,0.0,0.54363,0.43414,1.53118,1.0,0.0,0
2255.0,2254.0,336.0,86.81,9.0,0.33729,0.42094,431.96,3.82,1.0,1874.0,2.0,0.0,0.0,2.24821,1.1781,1.5724,0.0,0.0,1
2256.0,2255.0,36.0,13.62,15.0,0.48683,0.04746,114.96,3.83,2.0,1392.0,5.0,0.0,1.0,0.52386,0.42125,1.57584,0.0,0.0,0
2257.0,2256.0,402.0,110.25,18.0,0.17234,0.3289,690.62,36.94,1.0,891.0,0.0,0.0,1.0,1.48906,0.9119,3.63595,0.0,0.0,0
2258.0,2257.0,291.0,93.1,19.0,0.25576,0.3843,40.61,306.76,0.0,2129.0,1.0,1.0,0.0,1.70703,0.99585,5.72933,0.0,0.0,1
2259.0,2258.0,32.0,22.43,14.0,0.14434,0.05028,399.65,3.23,1.0,880.0,2.0,0.0,0.0,0.98555,0.6859,1.44187,0.0,0.0,0
2260.0,2259.0,155.0,38.76,8.0,0.15294,0.29667,618.54,14.43,1.0,1161.0,1.0,0.0,1.0,0.67163,0.5138,2.7366,0.0,0.0,0
2261.0,2260.0,119.0,119.05,20.0,0.24064,0.07844,605.49,14.22,1.0,1514.0,2.0,0.0,1.0,2.49193,1.25045,2.72275,0.0,0.0,0
2262.0,2261.0,211.0,218.88,15.0,0.24683,0.05131,237.18,55.66,1.0,883.0,0.0,0.0,1.0,1.55654,0.93865,4.03701,0.0,0.0,0
2263.0,2262.0,315.0,35.0,11.0,0.03126,0.21449,122.48,9.51,0.0,1127.0,3.0,0.0,1.0,1.36361,0.86019,2.35192,0.0,0.0,0
2264.0,2263.0,220.0,11.43,10.0,0.2191,0.42636,463.86,90.2,0.0,929.0,2.0,1.0,1.0,0.37697,0.31989,4.51305,0.0,0.0,0
2265.0,2264.0,206.0,18.18,4.0,0.44387,0.01,33.55,8.3,2.0,1648.0,1.0,0.0,0.0,0.84629,0.61318,2.22966,1.0,0.0,1
2266.0,2265.0,183.0,144.99,15.0,0.18159,0.21162,46.07,8.53,0.0,474.0,2.0,0.0,0.0,1.73942,1.00774,2.25473,0.0,0.0,0
2267.0,2266.0,285.0,92.76,7.0,0.5258,0.16543,608.13,18.31,0.0,1446.0,4.0,0.0,0.0,1.21222,0.794,2.96057,0.0,0.0,0
2268.0,2267.0,42.0,10.08,16.0,0.46532,0.18599,187.32,20.02,1.0,1866.0,1.0,0.0,1.0,0.61629,0.48014,3.04542,0.0,0.0,0
2269.0,2268.0,248.0,72.43,15.0,0.08356,0.29112,60.27,22.8,0.0,1951.0,0.0,0.0,1.0,1.19343,0.78547,3.16967,0.0,0.0,0
2270.0,2269.0,147.0,692.34,15.0,0.04656,0.07257,149.61,17.17,0.0,214.0,4.0,0.0,1.0,5.86705,1.92673,2.89979,0.0,0.0,0
2271.0,2270.0,385.0,138.08,22.0,0.58129,0.08584,260.14,17.6,1.0,915.0,3.0,0.0,0.0,2.87809,1.35534,2.923,0.0,0.0,0
2272.0,2271.0,68.0,48.18,10.0,0.12609,0.29168,3.22,98.89,0.0,475.0,1.0,1.0,1.0,0.45072,0.37206,4.60402,0.0,1.0,0
2273.0,2272.0,312.0,102.24,17.0,0.32608,0.07307,67.54,7.9,1.0,748.0,3.0,0.0,1.0,0.82053,0.59913,2.18564,0.0,0.0,0
2274.0,2273.0,159.0,9.26,14.0,0.27849,0.10857,211.97,22.47,0.0,1564.0,0.0,0.0,0.0,0.23851,0.21391,3.15563,0.0,0.0,0
2275.0,2274.0,370.0,54.31,16.0,0.10178,0.04504,253.77,44.68,0.0,49.0,3.0,1.0,0.0,2.19077,1.16026,3.82175,0.0,0.0,0
2276.0,2275.0,4.0,231.9,14.0,0.47458,0.41119,1.9,146.21,0.0,1142.0,3.0,1.0,1.0,3.95392,1.60018,4.99183,0.0,1.0,1
2277.0,2276.0,277.0,38.63,14.0,0.43068,0.06376,562.59,40.88,1.0,198.0,0.0,0.0,0.0,0.98494,0.68559,3.73481,0.0,0.0,0
2278.0,2277.0,131.0,33.97,1.0,0.16003,0.08388,6.79,60.83,0.0,335.0,1.0,0.0,1.0,0.51063,0.41253,4.12435,1.0,1.0,0
2279.0,2278.0,237.0,131.99,14.0,0.41097,0.21948,323.14,10.79,1.0,1485.0,2.0,0.0,1.0,2.76972,1.327,2.4675,0.0,0.0,0
2280.0,2279.0,171.0,24.58,14.0,0.36179,0.18695,135.53,4.48,1.0,1418.0,4.0,0.0,0.0,0.88504,0.63395,1.70144,0.0,0.0,1
2281.0,2280.0,21.0,226.33,11.0,0.2643,0.18445,1.68,8.32,1.0,1095.0,2.0,0.0,0.0,2.65661,1.29654,2.23269,0.0,1.0,1
2282.0,2281.0,182.0,123.89,17.0,0.26607,0.22541,272.01,0.65,1.0,1976.0,1.0,0.0,0.0,1.37182,0.86366,0.50115,0.0,0.0,0
2283.0,2282.0,232.0,72.54,11.0,0.09552,0.13207,634.59,43.81,0.0,532.0,4.0,0.0,0.0,1.32571,0.84403,3.80253,0.0,0.0,0
2284.0,2283.0,294.0,40.75,16.0,0.38542,0.12891,15.39,8.05,1.0,1821.0,1.0,0.0,0.0,0.55373,0.44066,2.2029,0.0,0.0,0
2285.0,2284.0,392.0,215.68,15.0,0.38249,0.03228,400.99,7.43,1.0,1316.0,5.0,0.0,1.0,3.2079,1.43696,2.13207,0.0,0.0,0
2286.0,2285.0,167.0,48.58,13.0,0.19373,0.05443,113.63,2.7,1.0,1471.0,1.0,0.0,1.0,1.08699,0.73572,1.3074,0.0,0.0,0
2287.0,2286.0,305.0,11.74,16.0,0.22308,0.12425,781.02,9.89,1.0,1231.0,0.0,0.0,1.0,0.61571,0.47978,2.38766,0.0,0.0,0
2288.0,2287.0,141.0,88.6,13.0,0.3132,0.12554,211.67,3.7,1.0,1788.0,1.0,0.0,1.0,1.76137,1.01573,1.54693,0.0,0.0,0
2289.0,2288.0,401.0,45.87,11.0,0.19047,0.06177,682.13,23.38,0.0,301.0,2.0,0.0,1.0,0.51207,0.41348,3.1938,0.0,0.0,0
2290.0,2289.0,393.0,12.77,15.0,0.07688,0.02789,6.95,5.38,1.0,908.0,1.0,0.0,1.0,0.74892,0.559,1.85377,0.0,1.0,0
2291.0,2290.0,23.0,149.73,5.0,0.20934,0.07393,6.81,7.88,0.0,2053.0,0.0,0.0,1.0,1.54112,0.9326,2.18387,1.0,1.0,0
2292.0,2291.0,242.0,61.97,8.0,0.69823,0.2901,211.46,9.89,0.0,311.0,3.0,0.0,1.0,1.73171,1.00493,2.38755,0.0,0.0,1
2293.0,2292.0,134.0,20.35,3.0,0.28381,0.02583,474.02,4.71,0.0,813.0,1.0,0.0,1.0,0.55429,0.44102,1.74227,1.0,0.0,0
2294.0,2293.0,296.0,17.09,15.0,0.45045,0.01879,142.51,8.59,0.0,658.0,1.0,0.0,0.0,0.38527,0.3259,2.26099,0.0,0.0,0
2295.0,2294.0,129.0,46.78,14.0,0.27779,0.06234,371.85,381.82,0.0,927.0,3.0,1.0,1.0,1.07205,0.72854,5.94756,0.0,0.0,0
2296.0,2295.0,401.0,17.61,16.0,0.38067,0.03953,351.78,10.22,2.0,301.0,4.0,0.0,0.0,0.19658,0.17946,2.41811,0.0,0.0,0
2297.0,2296.0,270.0,141.59,16.0,0.22567,0.18212,6.14,1.27,1.0,912.0,2.0,0.0,0.0,5.1791,1.82117,0.82036,0.0,1.0,1
2298.0,2297.0,211.0,142.97,8.0,0.28361,0.09315,150.46,96.16,0.0,883.0,1.0,0.0,0.0,1.01671,0.70147,4.57636,0.0,0.0,0
2299.0,2298.0,368.0,23.75,13.0,0.37199,0.26308,83.4,7.65,1.0,578.0,1.0,0.0,1.0,0.48795,0.3974,2.15777,0.0,0.0,0
2300.0,2299.0,262.0,341.74,10.0,0.01946,0.16953,46.88,35.5,0.0,681.0,0.0,0.0,1.0,1.27587,0.82236,3.59742,0.0,0.0,0
2301.0,2300.0,375.0,267.71,16.0,0.56069,0.2189,0.59,5.03,0.0,338.0,1.0,0.0,1.0,1.95246,1.08264,1.79702,0.0,1.0,1
2302.0,2301.0,109.0,18.78,15.0,0.20519,0.08226,86.86,17.35,0.0,1723.0,2.0,0.0,0.0,0.33795,0.29114,2.9096,0.0,0.0,0
2303.0,2302.0,270.0,22.07,8.0,0.17938,0.11662,168.86,33.07,1.0,912.0,2.0,0.0,1.0,0.8072,0.59178,3.5283,0.0,0.0,0
2304.0,2303.0,273.0,37.01,5.0,0.15889,0.13039,3.13,18.82,0.0,601.0,2.0,0.0,1.0,0.2284,0.20571,2.98682,1.0,1.0,0
2305.0,2304.0,373.0,117.83,9.0,0.32483,0.20033,43.18,120.75,2.0,907.0,1.0,0.0,1.0,1.10927,0.74634,4.80194,0.0,0.0,0
2306.0,2305.0,75.0,40.88,7.0,0.561,0.02623,171.06,3.81,1.0,4.0,1.0,0.0,0.0,0.61817,0.48129,1.57102,0.0,0.0,0
2307.0,2306.0,319.0,120.32,12.0,0.08635,0.12835,203.09,36.17,0.0,1189.0,2.0,0.0,0.0,1.90975,1.06807,3.61561,0.0,0.0,0
2308.0,2307.0,64.0,29.96,14.0,0.105,0.27865,12.54,11.71,0.0,445.0,0.0,0.0,0.0,0.33955,0.29234,2.54214,0.0,0.0,0
2309.0,2308.0,255.0,141.57,13.0,0.4351,0.17063,797.18,33.75,0.0,1608.0,1.0,0.0,0.0,1.31229,0.83824,3.54807,0.0,0.0,0
2310.0,2309.0,223.0,19.89,13.0,0.34454,0.13542,115.51,3.94,0.0,28.0,0.0,0.0,0.0,0.4993,0.405,1.59742,0.0,0.0,0
2311.0,2310.0,217.0,50.16,13.0,0.04549,0.13107,168.95,12.93,0.0,213.0,0.0,0.0,1.0,0.3889,0.32851,2.63426,0.0,0.0,0
2312.0,2311.0,201.0,82.95,8.0,0.14792,0.26098,134.96,3.22,0.0,108.0,1.0,0.0,0.0,1.03756,0.71175,1.44068,0.0,0.0,0
2313.0,2312.0,267.0,129.96,14.0,0.14476,0.10495,131.99,47.29,0.0,820.0,2.0,1.0,1.0,0.95324,0.66949,3.87721,0.0,0.0,0
2314.0,2313.0,17.0,30.86,2.0,0.06314,0.11059,71.44,6.11,0.0,1638.0,1.0,0.0,0.0,1.06064,0.72302,1.96211,1.0,0.0,0
2315.0,2314.0,411.0,34.33,13.0,0.21955,0.11389,478.85,25.11,0.0,1445.0,0.0,0.0,1.0,0.3803,0.3223,3.26215,0.0,0.0,0
2316.0,2315.0,304.0,30.63,14.0,0.15423,0.3625,747.82,12.78,0.0,1312.0,2.0,1.0,0.0,0.59551,0.46719,2.62344,0.0,0.0,0
2317.0,2316.0,13.0,10.65,19.0,0.35907,0.03341,743.24,15.24,1.0,1331.0,4.0,0.0,1.0,0.14801,0.13803,2.78758,0.0,0.0,0
2318.0,2317.0,375.0,181.66,19.0,0.06527,0.11927,121.56,26.56,0.0,338.0,2.0,0.0,0.0,1.3249,0.84368,3.31654,0.0,0.0,0
2319.0,2318.0,118.0,499.49,18.0,0.21872,0.05867,2.32,8.93,0.0,73.0,1.0,0.0,0.0,5.91902,1.93427,2.29557,0.0,1.0,1
2320.0,2319.0,64.0,66.25,8.0,0.12105,0.02725,39.04,22.02,1.0,445.0,2.0,0.0,1.0,0.75086,0.56011,3.13624,0.0,0.0,0
2321.0,2320.0,305.0,24.24,15.0,0.16126,0.16022,606.5,18.99,0.0,1231.0,1.0,0.0,1.0,1.27154,0.82046,2.99537,0.0,0.0,0
2322.0,2321.0,66.0,79.43,17.0,0.23851,0.12326,318.35,4.85,1.0,99.0,3.0,0.0,1.0,0.94287,0.66416,1.7667,0.0,0.0,0
2323.0,2322.0,121.0,14.69,6.0,0.36059,0.33386,218.71,22.59,0.0,1295.0,1.0,0.0,0.0,0.78491,0.57937,3.16097,0.0,0.0,0
2324.0,2323.0,269.0,166.67,1.0,0.39722,0.26434,574.82,3.78,1.0,659.0,4.0,0.0,1.0,1.75233,1.01245,1.56485,1.0,0.0,1
2325.0,2324.0,123.0,27.72,10.0,0.44283,0.14292,178.66,143.48,0.0,414.0,0.0,0.0,0.0,0.48513,0.3955,4.97312,0.0,0.0,0
2326.0,2325.0,281.0,51.32,5.0,0.18773,0.16352,78.91,5.81,0.0,2147.0,1.0,0.0,0.0,2.6687,1.29984,1.91846,1.0,0.0,1
2327.0,2326.0,249.0,8.2,6.0,0.2327,0.02679,69.78,76.19,0.0,1409.0,4.0,1.0,1.0,0.19967,0.18205,4.34622,0.0,0.0,0
2328.0,2327.0,291.0,137.5,6.0,0.29307,0.16551,68.2,16.7,0.0,2129.0,1.0,0.0,0.0,2.52114,1.25879,2.87354,0.0,0.0,0
2329.0,2328.0,111.0,13.22,12.0,0.09958,0.32388,329.28,4.65,1.0,1109.0,0.0,0.0,1.0,0.5115,0.41311,1.7316,0.0,0.0,0
2330.0,2329.0,117.0,24.08,9.0,0.10617,0.05914,382.66,13.85,1.0,987.0,0.0,0.0,1.0,0.71162,0.53744,2.6982,0.0,0.0,0
2331.0,2330.0,54.0,162.82,18.0,0.46532,0.43265,6.34,22.77,0.0,427.0,1.0,0.0,1.0,1.213,0.79435,3.16842,0.0,1.0,0
2332.0,2331.0,148.0,32.0,4.0,0.37271,0.27362,242.07,2.24,0.0,1988.0,1.0,0.0,1.0,1.03702,0.71149,1.17545,1.0,0.0,0
2333.0,2332.0,377.0,54.91,13.0,0.12607,0.09543,439.21,4.81,0.0,616.0,2.0,0.0,0.0,0.56854,0.45014,1.75916,0.0,0.0,0
2334.0,2333.0,3.0,89.72,13.0,0.4418,0.02323,651.64,7.96,0.0,817.0,2.0,0.0,0.0,1.62128,0.96366,2.19303,0.0,0.0,0
2335.0,2334.0,68.0,221.41,8.0,0.21914,0.17424,110.61,8.13,0.0,475.0,0.0,0.0,1.0,2.07111,1.12204,2.21179,0.0,0.0,0
2336.0,2335.0,23.0,39.4,11.0,0.26262,0.12008,502.19,9.19,0.0,2053.0,2.0,0.0,0.0,0.40552,0.3404,2.32141,0.0,0.0,0
2337.0,2336.0,317.0,17.18,15.0,0.15206,0.33484,483.23,3.97,0.0,1385.0,4.0,0.0,1.0,0.96685,0.67643,1.60358,0.0,0.0,0
2338.0,2337.0,87.0,62.6,15.0,0.1542,0.19372,65.79,10.84,1.0,1015.0,3.0,0.0,0.0,0.5469,0.43625,2.47151,0.0,0.0,1
2339.0,2338.0,235.0,280.92,10.0,0.08827,0.05347,431.88,9.74,1.0,1659.0,1.0,0.0,1.0,7.35956,2.12341,2.37368,0.0,0.0,0
2340.0,2339.0,270.0,18.21,15.0,0.36232,0.08826,378.31,25.38,1.0,912.0,1.0,0.0,1.0,0.666,0.51042,3.27258,0.0,0.0,0
2341.0,2340.0,86.0,188.17,4.0,0.46011,0.06028,830.39,136.03,0.0,1829.0,1.0,0.0,1.0,1.5959,0.95393,4.92023,1.0,0.0,0
2342.0,2341.0,138.0,41.48,11.0,0.22419,0.18201,440.28,24.19,0.0,1772.0,1.0,0.0,0.0,0.8963,0.63991,3.22654,0.0,0.0,0
2343.0,2342.0,334.0,33.51,12.0,0.2372,0.18665,220.53,18.24,0.0,1391.0,2.0,0.0,1.0,1.08471,0.73463,2.95721,0.0,0.0,0
2344.0,2343.0,32.0,14.22,8.0,0.13763,0.08264,181.51,4.49,1.0,880.0,1.0,0.0,0.0,0.62491,0.48545,1.70264,0.0,0.0,0
2345.0,2344.0,381.0,44.1,16.0,0.47606,0.09902,341.38,5.19,1.0,15.0,4.0,0.0,1.0,0.53102,0.42594,1.82364,0.0,0.0,0
2346.0,2345.0,117.0,28.92,18.0,0.27385,0.05916,151.8,166.61,1.0,987.0,2.0,1.0,0.0,0.85484,0.6178,5.12164,0.0,0.0,0
2347.0,2346.0,40.0,51.39,11.0,0.30026,0.09426,990.21,5.08,0.0,1992.0,3.0,0.0,1.0,0.58613,0.4613,1.80478,0.0,0.0,0
2348.0,2347.0,337.0,93.65,12.0,0.3298,0.075,312.14,37.95,0.0,1228.0,1.0,0.0,1.0,2.37633,1.21679,3.66219,0.0,0.0,0
2349.0,2348.0,160.0,79.02,12.0,0.24459,0.07369,31.0,101.21,2.0,626.0,1.0,1.0,1.0,0.56294,0.44657,4.62703,0.0,0.0,0
2350.0,2349.0,354.0,26.12,2.0,0.28261,0.06671,414.14,12.59,0.0,1115.0,1.0,0.0,1.0,0.9755,0.68082,2.60959,1.0,0.0,0
2351.0,2350.0,16.0,67.74,9.0,0.19668,0.21434,455.47,4.22,0.0,1013.0,1.0,0.0,1.0,1.31094,0.83766,1.65283,0.0,0.0,0
2352.0,2351.0,178.0,2133.64,16.0,0.34713,0.14927,671.11,2.15,0.0,563.0,1.0,0.0,0.0,11.38879,2.51679,1.14667,0.0,0.0,1
2353.0,2352.0,256.0,895.96,9.0,0.38773,0.17414,87.59,12.25,0.0,1545.0,2.0,0.0,1.0,8.02973,2.20052,2.58364,0.0,0.0,0
2354.0,2353.0,166.0,166.42,13.0,0.12887,0.01411,289.49,30.03,0.0,414.0,1.0,0.0,0.0,1.13504,0.75848,3.43507,0.0,0.0,0
2355.0,2354.0,414.0,219.77,10.0,0.68667,0.07368,2.4,2.44,0.0,40.0,2.0,0.0,0.0,11.11116,2.49413,1.23518,0.0,1.0,0
2356.0,2355.0,3.0,10.95,17.0,0.25604,0.2311,745.9,9.59,0.0,817.0,1.0,0.0,1.0,0.1979,0.18057,2.36012,0.0,0.0,0
2357.0,2356.0,116.0,85.45,16.0,0.82605,0.10562,47.28,24.04,2.0,2119.0,4.0,0.0,0.0,0.59832,0.46895,3.22057,0.0,0.0,0
2358.0,2357.0,376.0,40.83,7.0,0.2127,0.28654,375.53,96.46,1.0,462.0,1.0,0.0,1.0,0.58022,0.45756,4.57947,0.0,0.0,0
2359.0,2358.0,130.0,31.44,11.0,0.29092,0.08949,394.75,18.41,1.0,1759.0,2.0,0.0,1.0,0.63109,0.48925,2.96576,0.0,0.0,0
2360.0,2359.0,196.0,144.4,12.0,0.04974,0.03521,176.45,3.61,0.0,1865.0,1.0,0.0,1.0,3.89328,1.58786,1.52752,0.0,0.0,0
2361.0,2360.0,233.0,77.18,14.0,0.33275,0.36791,394.82,15.75,1.0,1453.0,3.0,0.0,0.0,2.77541,1.32851,2.81846,0.0,0.0,0
2362.0,2361.0,154.0,63.45,17.0,0.35157,0.2727,170.91,4.8,0.0,1702.0,1.0,0.0,0.0,0.65842,0.50587,1.75769,0.0,0.0,0
2363.0,2362.0,246.0,25.27,13.0,0.1795,0.14556,51.18,10.42,0.0,1513.0,3.0,0.0,1.0,0.48019,0.39217,2.43517,0.0,0.0,0
2364.0,2363.0,145.0,55.54,15.0,0.41469,0.09243,6.49,10.21,0.0,1658.0,1.0,0.0,1.0,1.37997,0.86709,2.41693,0.0,1.0,0
2365.0,2364.0,368.0,29.4,15.0,0.71673,0.31879,233.83,13.74,1.0,578.0,2.0,0.0,0.0,0.60404,0.47253,2.69067,0.0,0.0,0
2366.0,2365.0,153.0,9.86,6.0,0.01509,0.11202,146.04,123.7,0.0,2084.0,2.0,0.0,1.0,0.29244,0.25653,4.82593,0.0,0.0,0
2367.0,2366.0,100.0,79.48,16.0,0.31803,0.01,573.38,4.13,1.0,1929.0,1.0,0.0,0.0,2.45469,1.23973,1.63468,0.0,0.0,0
2368.0,2367.0,107.0,103.67,13.0,0.15288,0.07431,350.52,3.25,0.0,498.0,2.0,0.0,0.0,3.79841,1.56828,1.4471,0.0,0.0,0
2369.0,2368.0,262.0,723.24,18.0,0.0526,0.07838,21.52,35.14,0.0,681.0,0.0,0.0,1.0,2.70019,1.30838,3.58745,0.0,0.0,0
2370.0,2369.0,8.0,57.78,14.0,0.34758,0.03409,318.86,8.48,2.0,1553.0,2.0,0.0,1.0,1.10633,0.74495,2.24876,0.0,0.0,0
2371.0,2370.0,25.0,107.97,8.0,0.16748,0.18936,334.46,2.25,1.0,461.0,1.0,0.0,1.0,1.5821,0.9486,1.17954,0.0,0.0,0
2372.0,2371.0,68.0,480.39,5.0,0.26812,0.22223,137.0,9.86,0.0,475.0,1.0,0.0,1.0,4.49362,1.70359,2.38474,1.0,0.0,0
2373.0,2372.0,174.0,67.93,19.0,0.12713,0.18361,863.17,9.35,1.0,1212.0,3.0,0.0,1.0,1.02274,0.70445,2.337,0.0,0.0,0
2374.0,2373.0,102.0,18.53,11.0,0.45393,0.17963,66.5,13.05,0.0,471.0,4.0,0.0,1.0,0.52499,0.42199,2.64261,0.0,0.0,0
2375.0,2374.0,191.0,49.83,18.0,0.30952,0.19754,496.5,9.8,0.0,1719.0,5.0,0.0,1.0,1.90566,1.06666,2.37995,0.0,0.0,0
2376.0,2375.0,170.0,723.7,14.0,0.0676,0.34613,158.73,60.8,1.0,1043.0,1.0,0.0,0.0,27.53805,3.35124,4.12386,0.0,0.0,1
2377.0,2376.0,210.0,20.45,16.0,0.21268,0.03215,629.71,15.16,0.0,471.0,0.0,0.0,1.0,0.32627,0.28237,2.78253,0.0,0.0,0
2378.0,2377.0,152.0,16.12,17.0,0.05558,0.09816,478.86,4.38,0.0,1937.0,1.0,0.0,1.0,0.35154,0.30125,1.6834,0.0,0.0,0
2379.0,2378.0,263.0,14.12,19.0,0.31563,0.23533,471.63,4.81,0.0,975.0,1.0,0.0,0.0,0.34892,0.29931,1.75928,0.0,0.0,0
2380.0,2379.0,47.0,7.33,19.0,0.17205,0.13665,27.37,24.88,0.0,1011.0,1.0,0.0,1.0,0.83642,0.60782,3.25344,0.0,0.0,0
2381.0,2380.0,112.0,24.89,4.0,0.25509,0.21469,134.13,10.29,0.0,1102.0,3.0,0.0,1.0,0.25533,0.2274,2.42384,1.0,0.0,0
2382.0,2381.0,108.0,93.81,7.0,0.12694,0.06861,16.2,16.05,0.0,1757.0,0.0,0.0,1.0,1.05245,0.71903,2.8362,0.0,0.0,0
2383.0,2382.0,375.0,78.44,16.0,0.59546,0.10583,565.1,4.27,0.0,338.0,2.0,0.0,1.0,0.57212,0.45242,1.66282,0.0,0.0,0
2384.0,2383.0,49.0,9.3,12.0,0.13728,0.02704,129.92,1085.97,1.0,980.0,2.0,1.0,1.0,0.54043,0.43206,6.99115,0.0,0.0,0
2385.0,2384.0,279.0,162.84,16.0,0.20962,0.33563,365.95,4.99,2.0,2113.0,1.0,0.0,0.0,2.65313,1.29558,1.79088,0.0,0.0,0
2386.0,2385.0,386.0,275.96,6.0,0.15519,0.02563,733.62,9.85,0.0,1740.0,3.0,0.0,1.0,10.71272,2.46068,2.38417,0.0,0.0,0
2387.0,2386.0,30.0,35.13,2.0,0.43498,0.1059,8.69,17.92,0.0,945.0,2.0,0.0,1.0,0.99019,0.68823,2.93997,1.0,0.0,0
2388.0,2387.0,194.0,7.72,3.0,0.40076,0.19889,399.52,33.25,0.0,1488.0,5.0,0.0,0.0,0.50316,0.40757,3.53378,1.0,0.0,0
2389.0,2388.0,349.0,206.26,19.0,0.31068,0.29734,214.59,140.52,2.0,2005.0,2.0,1.0,1.0,1.34594,0.85269,4.95248,0.0,0.0,0
2390.0,2389.0,4.0,39.54,10.0,0.22983,0.15948,6.15,2.92,1.0,1142.0,2.0,0.0,1.0,0.67413,0.5153,1.36686,0.0,1.0,0
2391.0,2390.0,405.0,95.31,6.0,0.36424,0.2264,144.9,103.7,0.0,1562.0,3.0,1.0,0.0,1.33795,0.84928,4.65113,0.0,0.0,0
2392.0,2391.0,200.0,122.1,4.0,0.26013,0.23676,151.01,12.55,0.0,1138.0,3.0,0.0,1.0,1.00087,0.69358,2.60663,1.0,0.0,0
2393.0,2392.0,65.0,24.9,12.0,0.23092,0.21097,589.09,17.42,1.0,1888.0,4.0,0.0,0.0,0.27076,0.23962,2.91325,0.0,0.0,0
2394.0,2393.0,354.0,11.33,7.0,0.19692,0.22236,3.13,6.73,1.0,1115.0,1.0,0.0,1.0,0.42308,0.35282,2.04502,0.0,1.0,0
2395.0,2394.0,138.0,22.47,8.0,0.10926,0.19424,149.95,17.06,0.0,1772.0,1.0,0.0,0.0,0.48563,0.39584,2.89348,0.0,0.0,0
2396.0,2395.0,338.0,89.5,12.0,0.26352,0.13143,14.98,43.26,0.0,1230.0,4.0,1.0,1.0,0.7439,0.55612,3.79002,0.0,0.0,1
2397.0,2396.0,184.0,149.73,14.0,0.01931,0.34314,365.82,31.65,1.0,1630.0,1.0,0.0,1.0,0.63465,0.49143,3.48589,0.0,0.0,0
2398.0,2397.0,244.0,78.89,2.0,0.48559,0.12453,163.52,87.07,1.0,1923.0,5.0,1.0,0.0,2.06821,1.12109,4.47812,1.0,0.0,1
2399.0,2398.0,332.0,60.77,4.0,0.07362,0.23672,460.69,7.28,0.0,1585.0,0.0,0.0,1.0,1.3707,0.86318,2.11338,1.0,0.0,0
2400.0,2399.0,321.0,29.71,9.0,0.03243,0.38617,154.55,10.27,0.0,1705.0,1.0,0.0,1.0,0.42076,0.35119,2.42175,0.0,0.0,0
2401.0,2400.0,401.0,49.06,17.0,0.29404,0.1677,820.71,1.61,1.0,301.0,2.0,0.0,0.0,0.54767,0.43675,0.95977,0.0,0.0,0
